"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2006","2006",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2007","2007",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2008","2008",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2009","2009",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2010","2010",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2011","2011",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2012","2012",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2013","2013",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2014","2014",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2015","2015",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2016","2016",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2017","2017",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2018","2018",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2019","2019",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2020","2020",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2021","2021",,,"0","Units",,,100,,
"EMU","Euro area","P51S1SP51","Gross fixed capital formation by institutional sector, percentage of total GFCF","2022","2022",,,"0","Units",,,100,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2002","2002",,,"0","Units",,,55.6505991293784,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2003","2003",,,"0","Units",,,54.2274935136277,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2004","2004",,,"0","Units",,,54.2046175288483,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2005","2005",,,"0","Units",,,53.9755465739673,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2006","2006",,,"0","Units",,,53.986752781949,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2007","2007",,,"0","Units",,,54.6778348648147,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2008","2008",,,"0","Units",,,55.0855628984596,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2009","2009",,,"0","Units",,,53.1025513656519,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2010","2010",,,"0","Units",,,54.4348238633576,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2011","2011",,,"0","Units",,,56.5076382551227,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2012","2012",,,"0","Units",,,57.5907380665762,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2013","2013",,,"0","Units",,,58.4491261103756,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2014","2014",,,"0","Units",,,59.6237885999629,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2015","2015",,,"0","Units",,,61.2084505689837,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2016","2016",,,"0","Units",,,61.7748828204921,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2017","2017",,,"0","Units",,,62.0732634593465,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2018","2018",,,"0","Units",,,61.8728616149564,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2019","2019",,,"0","Units",,,63.3547338211038,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2020","2020",,,"0","Units",,,61.3604985935638,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2021","2021",,,"0","Units",,,59.296133872818,,
"EMU","Euro area","P51S11_S12SP51","Gross fixed capital formation, Corporations, percentage of total GFCF","2022","2022",,,"0","Units",,,59.7853654701094,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2002","2002",,,"0","Units",,,14.1465247005449,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2003","2003",,,"0","Units",,,14.8973281988141,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2004","2004",,,"0","Units",,,14.5760680279049,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2005","2005",,,"0","Units",,,14.3997473318557,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2006","2006",,,"0","Units",,,14.2398334676726,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2007","2007",,,"0","Units",,,14.0677607709042,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2008","2008",,,"0","Units",,,14.6814630483017,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2009","2009",,,"0","Units",,,17.3693100752467,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2010","2010",,,"0","Units",,,16.6209791639476,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2011","2011",,,"0","Units",,,15.1866628252785,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2012","2012",,,"0","Units",,,14.728922646111,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2013","2013",,,"0","Units",,,14.5672126840218,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2014","2014",,,"0","Units",,,13.9113661079912,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2015","2015",,,"0","Units",,,13.6830001285625,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2016","2016",,,"0","Units",,,12.8386169056421,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2017","2017",,,"0","Units",,,12.6716929749976,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2018","2018",,,"0","Units",,,12.77097650819,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2019","2019",,,"0","Units",,,12.4727409839449,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2020","2020",,,"0","Units",,,13.7125708985781,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2021","2021",,,"0","Units",,,13.6270399691362,,
"EMU","Euro area","P51S13SP51","Gross fixed capital formation, General government, percentage of total GFCF","2022","2022",,,"0","Units",,,13.0414242982781,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2002","2002",,,"0","Units",,,30.2028761700767,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2003","2003",,,"0","Units",,,30.8751782875582,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2004","2004",,,"0","Units",,,31.2193144431907,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2005","2005",,,"0","Units",,,31.624706094177,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2006","2006",,,"0","Units",,,31.7734137503784,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2007","2007",,,"0","Units",,,31.2544043642811,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2008","2008",,,"0","Units",,,30.2329740532387,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2009","2009",,,"0","Units",,,29.5281385591015,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2010","2010",,,"0","Units",,,28.9441969726948,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2011","2011",,,"0","Units",,,28.3056989195499,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2012","2012",,,"0","Units",,,27.6803392873128,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2013","2013",,,"0","Units",,,26.9836612056026,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2014","2014",,,"0","Units",,,26.4648452920459,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2015","2015",,,"0","Units",,,25.1085493024538,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2016","2016",,,"0","Units",,,25.3865002738657,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2017","2017",,,"0","Units",,,25.2550435656559,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2018","2018",,,"0","Units",,,25.3561618768537,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2019","2019",,,"0","Units",,,24.1725251949886,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2020","2020",,,"0","Units",,,24.926930507858,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2021","2021",,,"0","Units",,,27.0768261580092,,
"EMU","Euro area","P51S14_S15SP51","Gross fixed capital formation, Households and NPISHs, percentage of total GFCF","2022","2022",,,"0","Units",,,27.1732102316126,,
"BRA","Brazil","P51S","Gross fixed capital formation, percentage of GDP","2000","2000",,,"0","Units",,,18.3044880030163,,
"BRA","Brazil","P51S","Gross fixed capital formation, percentage of GDP","2001","2001",,,"0","Units",,,18.4180864549246,,
"BRA","Brazil","P51S","Gross fixed capital formation, percentage of GDP","2002","2002",,,"0","Units",,,17.9262506756565,,
"BRA","Brazil","P51S","Gross fixed capital formation, percentage of GDP","2003","2003",,,"0","Units",,,16.6047588542081,,
"BRA","Brazil","P51S","Gross fixed capital formation, percentage of GDP","2004","2004",,,"0","Units",,,17.3202332623243,,
"BRA","Brazil","P51S","Gross fixed capital formation, percentage of GDP","2005","2005",,,"0","Units",,,17.0561839202732,,
"BRA","Brazil","P51S","Gross fixed capital formation, percentage of GDP","2006","2006",,,"0","Units",,,17.2102993376669,,
"BRA","Brazil","P51S","Gross fixed capital formation, percentage of GDP","2007","2007",,,"0","Units",,,17.9957613913524,,
